   20.0000000000	  130.0000000000	   15.0000000000	
    0.0000000000	  130.0000000000	   30.0000000000	
    0.0000000000	  190.0000000000	   30.0000000000	
   20.0000000000	  190.0000000000	   15.0000000000	

   20.0000000000	  130.0000000000	   15.0000000000	
   40.0000000000	  130.0000000000	   30.0000000000	
   40.0000000000	  190.0000000000	   30.0000000000	
   20.0000000000	  190.0000000000	   15.0000000000	

   20.0000000000	  130.0000000000	   15.0000000000	
   40.0000000000	  130.0000000000	    0.0000000000	
   40.0000000000	  190.0000000000	    0.0000000000	
   20.0000000000	  190.0000000000	   15.0000000000	

   20.0000000000	  130.0000000000	   15.0000000000	
    0.0000000000	  130.0000000000	    0.0000000000	
    0.0000000000	  190.0000000000	    0.0000000000	
   20.0000000000	  190.0000000000	   15.0000000000	

   20.0000000000	  130.0000000000	   15.0000000000	
    0.0000000000	  130.0000000000	   30.0000000000	
    0.0000000000	  190.0000000000	   30.0000000000	
   20.0000000000	  190.0000000000	   15.0000000000	

